fecha,tienda,producto,precio_unitario,cantidad
2025-01-29,"Reynolds, Perry and Simpson",Accesorio,1438.44,3
2025-01-10,"Spencer, Roberts and Freeman",Móvil,1711.65,4
2024-12-07,"Hardy, Mcconnell and Stein",Accesorio,318.15,2
2025-04-26,Klein PLC,Móvil,112.85,1
2024-06-19,"Stewart, Brown and Orozco",Tablet,1902.89,2
2024-11-12,Wilson-Dean,Móvil,1527.66,1
2025-02-04,Terry-Smith,Móvil,1857.85,4
2024-09-26,Harrison Group,Accesorio,1391.33,4
2024-09-05,Matthews Ltd,Móvil,883.73,1
2024-10-15,"Castaneda, Espinoza and Mcdonald",Accesorio,1454.39,4
2025-05-02,"Dawson, Moyer and Whitaker",Portátil,1065.27,4
2025-02-14,"Ward, Kennedy and Maddox",Accesorio,1662.67,1
2024-08-11,Campbell Ltd,Móvil,1061.47,4
2024-07-14,Anderson-Gonzalez,Portátil,1137.52,5
2025-01-20,Leon Group,Portátil,420.21,4
2024-10-02,Hawkins Inc,Accesorio,1774.58,3
2024-10-22,Kelly-Moore,Accesorio,374.65,3
2025-04-12,"Johnson, Brown and Jordan",Portátil,1395.41,2
2025-01-25,Hoffman Group,Accesorio,1668.29,4
2024-09-15,Glover-Hammond,Portátil,1459.16,1
2025-03-21,"Adams, Hernandez and Vaughn",Móvil,1568.53,5
2024-12-18,"Garcia, Williams and Shah",Móvil,816.48,3
2025-04-01,Villegas PLC,Accesorio,98.58,4
2025-01-22,Colon Inc,Móvil,1770.97,1
2024-12-15,Soto and Sons,Tablet,681.95,2
2025-05-12,Chandler Ltd,Portátil,227.82,4
2024-11-21,"Jimenez, Harrell and Moore",Tablet,216.35,4
2024-10-24,Martinez and Sons,Móvil,788.42,4
2024-11-20,Hammond-Smith,Portátil,1548.11,3
2025-04-14,Peterson-Wagner,Móvil,366.14,2
2024-07-14,Espinoza-Perry,Móvil,1549.86,1
2025-01-29,Hernandez PLC,Accesorio,650.72,4
2024-11-14,Taylor Group,Tablet,1271.58,1
2024-11-11,Villanueva-Crane,Móvil,1922.85,1
2024-12-18,"Cox, Johnson and Thomas",Tablet,73.81,4
2024-06-16,"Acevedo, Miller and Edwards",Accesorio,1109.83,1
2025-06-07,Hamilton Group,Accesorio,513.86,5
2025-03-17,"Nielsen, Hernandez and Andrews",Accesorio,934.79,4
2025-06-05,"Lloyd, Liu and Kaufman",Portátil,1222.37,1
2024-11-13,"Haynes, Russo and Griffith",Móvil,1770.23,3
2024-10-05,Smith-Ramirez,Móvil,145.39,2
2024-12-23,Graves Group,Portátil,1323.89,1
2025-02-03,"Weber, Montgomery and Ramos",Móvil,1714.97,5
2024-10-17,"Sullivan, Gonzalez and Turner",Tablet,695.67,1
2024-06-26,Price-Higgins,Portátil,262.33,2
2025-05-01,"Braun, Campbell and Davis",Móvil,1360.58,5
2024-12-31,"Peterson, Reid and Johnson",Móvil,1934.27,5
2025-05-04,"Vargas, Allen and Schroeder",Tablet,1866.39,1
2025-03-05,"Rodriguez, Brown and Watson",Tablet,679.5,4
2025-01-28,Martinez-Sherman,Portátil,1528.96,5
2025-05-23,Evans-Doyle,Portátil,621.02,2
2024-11-25,Trujillo PLC,Portátil,1404.51,3
2025-01-06,"Wade, Richard and Hall",Tablet,1077.75,5
2024-09-30,"Glover, Espinoza and Chambers",Móvil,1406.87,5
2025-03-01,"Mclaughlin, Garcia and Black",Portátil,263.14,5
2024-08-22,Gibson-Thomas,Portátil,993.14,5
2024-11-15,Miller-Brown,Tablet,882.75,3
2025-05-04,Lewis-Miller,Tablet,1074.51,5
2025-02-15,Chapman-Stone,Tablet,1857.86,5
2024-11-04,Silva-Fields,Accesorio,1063.43,4
2025-06-12,"Galvan, Burns and Mcpherson",Accesorio,1625.56,5
2025-04-10,Wagner Group,Móvil,1431.74,2
2025-02-28,Faulkner PLC,Portátil,280.5,4
2025-04-24,Benson Group,Portátil,1488.06,2
2024-12-03,"Moore, Hansen and Dorsey",Accesorio,857.38,3
2024-07-26,Rodriguez-Wood,Tablet,1142.81,2
2024-09-26,"Hernandez, Watson and Ritter",Portátil,1299.21,3
2024-10-01,Johnson-Thomas,Tablet,1590.88,3
2025-03-26,Williams-Shannon,Tablet,1038.04,3
2025-05-04,White Ltd,Portátil,271.98,3
2024-12-08,Kelley Inc,Tablet,822.3,5
2025-04-27,Olson-Collins,Portátil,1672.48,2
2024-11-25,Harrington-Alvarez,Tablet,1675.96,4
2025-03-03,"Anderson, Taylor and Fields",Accesorio,1604.65,2
2025-03-18,"Cole, Cline and Nguyen",Accesorio,353.0,4
2025-04-01,"Hanson, Hughes and Mccullough",Tablet,951.82,4
2024-10-15,Rubio Group,Portátil,1678.46,3
2025-03-09,"Davis, Martin and Johnson",Tablet,1132.6,1
2025-01-29,"Parker, Brewer and Schneider",Móvil,1175.93,3
2024-07-14,"Weaver, Todd and Bernard",Tablet,179.12,2
2024-12-20,Shaw-Smith,Tablet,1689.44,3
2025-02-08,"White, Smith and Buchanan",Accesorio,1271.7,2
2024-09-10,"Combs, Riley and Miller",Accesorio,415.39,1
2024-12-25,Morales-Williams,Tablet,1425.27,3
2025-04-24,Morgan and Sons,Portátil,579.42,1
2024-11-11,"Stewart, Scott and Wilson",Accesorio,1760.25,3
2024-07-19,Mitchell and Sons,Accesorio,1667.44,3
2024-09-14,Moore Group,Móvil,1073.95,2
2025-02-16,Mendez LLC,Portátil,779.72,1
2024-08-18,"Brown, Price and Flores",Móvil,1831.04,4
2024-11-11,Scott-David,Portátil,1608.1,5
2025-05-08,Harris PLC,Móvil,420.91,4
2025-01-13,Romero-Gordon,Tablet,1562.29,2
2025-05-26,Brown-Marshall,Portátil,1653.17,5
2024-11-08,Johnson-Schultz,Móvil,450.11,1
2025-05-13,Adams PLC,Accesorio,805.8,5
2025-02-15,Hines Ltd,Portátil,58.01,1
2025-03-27,Carroll-Griffin,Portátil,699.92,1
2025-04-18,"Harris, Faulkner and Brooks",Portátil,1065.13,3
2025-06-08,Medina Group,Portátil,1176.24,3
2025-05-30,"Hayes, Smith and Marshall",Móvil,675.72,2
2025-04-12,Delgado-Jackson,Tablet,589.47,3
2024-07-05,Nelson-King,Accesorio,1358.69,3
2025-02-16,Kirby-Lewis,Móvil,357.12,1
2025-04-16,Williams-Stevenson,Portátil,1918.68,5
2025-01-05,Davis-Hale,Portátil,452.83,3
2025-04-12,"Hawkins, Ramirez and Reynolds",Tablet,578.55,3
2025-01-22,Henson-Dougherty,Móvil,383.99,3
2025-01-31,"Chavez, Sanchez and Bird",Tablet,1104.13,1
2024-10-16,Haley-Murphy,Móvil,106.54,1
2025-05-13,Lucas Inc,Portátil,798.02,1
2025-01-21,Valenzuela Ltd,Accesorio,814.24,5
2024-08-15,"Woodard, Warner and Farmer",Accesorio,1251.81,3
2024-12-26,"Curtis, Ryan and Stafford",Tablet,1644.01,5
2025-04-07,Chambers-Gomez,Portátil,1948.68,4
2025-04-06,"Howard, Thompson and Tate",Móvil,231.19,4
2025-02-23,Martinez LLC,Portátil,938.39,4
2025-05-21,Smith-Paul,Accesorio,501.8,2
2025-03-17,"Morse, Howard and Davis",Móvil,1729.14,5
2025-01-23,Stokes-Walker,Tablet,1830.08,4
2025-06-06,Johnson-Vasquez,Móvil,1414.25,3
2025-02-25,"Clark, Gonzalez and Nicholson",Tablet,933.9,1
2024-11-04,Carroll-Snyder,Portátil,976.9,3
2024-12-31,"Rodgers, Chambers and Morrison",Accesorio,949.42,2
2024-08-16,"Anderson, Brown and Green",Tablet,1547.49,5
2025-01-07,Ibarra Ltd,Móvil,1040.5,4
2025-03-26,Abbott Inc,Portátil,685.45,1
2025-06-11,"Byrd, Mendez and Becker",Tablet,1088.85,4
2025-05-02,Pace Ltd,Accesorio,515.22,2
2025-02-14,"Williams, Mcmillan and Reynolds",Móvil,1949.09,4
2025-06-12,Martinez-Holmes,Portátil,714.39,5
2024-12-11,"Blake, Stephenson and Walker",Accesorio,1579.41,4
2024-09-22,Patel-Stewart,Tablet,1111.83,2
2024-11-03,Miller-Armstrong,Móvil,1342.09,1
2024-06-22,"Perez, Norris and Rosario",Accesorio,272.93,5
2025-05-14,Martin LLC,Accesorio,684.49,1
2024-07-06,"Davis, Castillo and Morton",Accesorio,393.54,4
2025-01-15,"Mcconnell, Pittman and Wright",Portátil,1216.61,5
2024-12-03,Wall-Underwood,Accesorio,688.45,1
2024-12-20,Harding PLC,Portátil,474.34,2
2025-01-25,Garrett PLC,Portátil,1526.3,2
2024-07-28,Rangel Group,Accesorio,1085.95,4
2024-10-05,"Brown, Anderson and Ellison",Accesorio,431.55,3
2024-11-21,Bishop-Reynolds,Tablet,1162.04,3
2024-07-20,Hansen LLC,Accesorio,1449.69,3
2025-04-20,Davis-Walton,Portátil,1186.32,5
2024-09-06,"Cobb, Hanson and Chavez",Accesorio,1702.89,3
2024-11-29,Hobbs-Harvey,Portátil,769.98,5
2024-10-15,"Logan, Gibson and Murphy",Portátil,51.64,5
2024-08-22,Smith Ltd,Tablet,263.91,3
2024-07-07,Strong and Sons,Portátil,508.72,5
2025-02-01,Kelly-Olson,Accesorio,1269.17,4
2025-01-26,Sanchez Inc,Accesorio,794.05,5
2024-07-05,Silva-Palmer,Móvil,1341.85,4
2025-02-06,Collins-Mcclure,Móvil,417.04,4
2025-03-23,Harrison PLC,Tablet,1687.93,2
2024-10-16,Cordova-Holmes,Tablet,1995.04,2
2025-02-08,Brown PLC,Móvil,72.63,1
2025-04-08,"Trevino, Henderson and Gonzalez",Móvil,1456.61,4
2024-08-25,Glover LLC,Accesorio,1951.2,2
2024-08-21,Neal-Holden,Portátil,317.58,4
2025-01-18,Christian-Knight,Accesorio,1792.49,5
2024-10-13,Barnes-Martin,Accesorio,1265.33,4
2024-11-26,Crawford Inc,Accesorio,1126.5,4
2025-02-01,"Hall, Hanson and Allen",Accesorio,742.85,2
2025-03-08,Aguirre-Bennett,Accesorio,1228.92,5
2024-11-06,Cox Inc,Accesorio,1701.27,2
2024-10-21,"Wilson, Roberts and Lee",Tablet,851.13,5
2025-01-13,Williams-Johnson,Tablet,115.25,1
2024-08-24,Robinson LLC,Accesorio,1424.52,1
2025-03-03,Abbott-Sanchez,Accesorio,1925.39,1
2024-08-23,Cameron Inc,Móvil,1473.86,5
2024-06-20,"Taylor, Pena and Dyer",Tablet,956.63,1
2024-10-14,Torres and Sons,Portátil,528.2,1
2024-10-26,Guerrero-Pugh,Tablet,1245.43,3
2025-06-05,"Keith, Johns and Jones",Portátil,964.29,5
2024-08-04,Norton and Sons,Accesorio,1169.23,3
2024-12-24,"Brooks, Greene and Rowland",Accesorio,738.18,3
2024-09-10,Hines PLC,Tablet,376.64,5
2024-08-21,"Phillips, Hernandez and Wright",Tablet,1467.59,5
2025-01-29,Salas-York,Tablet,169.76,4
2025-06-02,Clark-Miller,Móvil,1167.08,3
2024-12-02,"Mendez, Jackson and Hughes",Portátil,609.29,1
2025-05-01,"Brooks, Stone and White",Móvil,1035.91,3
2025-02-28,"Neal, Baldwin and Simpson",Tablet,308.45,3
2024-09-19,Little-Gibbs,Tablet,1722.82,1
2025-02-05,Robinson and Sons,Portátil,1227.45,5
2024-11-25,Foster LLC,Móvil,1335.35,3
2024-11-15,Duncan-Walls,Móvil,559.44,2
2024-10-27,"Miller, Walton and Phillips",Accesorio,402.58,5
2024-12-19,Silva Group,Portátil,718.55,1
2024-12-17,Simmons-Mcdonald,Móvil,1211.31,2
2024-11-09,Stewart-Reyes,Accesorio,1517.88,4
2024-08-17,Baker Inc,Accesorio,514.0,4
2024-10-22,Phillips PLC,Móvil,461.17,3
2024-12-17,"Miller, Hill and Perez",Portátil,1302.41,1
2024-07-26,Johnson-Gonzalez,Portátil,376.82,4
2024-08-23,Wright-Mcgee,Accesorio,637.67,5
2025-03-21,Lee-Munoz,Móvil,790.61,4
2024-08-02,"Singh, Gaines and Smith",Accesorio,562.12,5
2024-09-30,Logan-Powell,Accesorio,73.13,4
2024-11-08,"Todd, Smith and Valdez",Accesorio,1373.06,5
2025-06-10,Grimes and Sons,Portátil,239.86,5
2024-09-04,"Clark, Hall and Matthews",Tablet,1914.56,4
2025-01-01,Sharp-Murray,Tablet,703.19,3
2025-03-29,Singleton-Patterson,Portátil,547.92,5
2025-05-23,Clark-Cole,Accesorio,949.16,2
2025-01-03,Taylor-Russo,Móvil,1063.91,2
2024-10-02,"Smith, Cochran and Flowers",Tablet,1117.84,1
2024-10-15,Simmons-Goodwin,Portátil,73.32,1
2025-03-19,"Medina, Nguyen and Johnson",Portátil,1386.72,3
2025-03-27,Hernandez LLC,Móvil,1464.24,3
2025-01-06,"Mcintyre, Berry and Myers",Móvil,116.38,5
2024-10-30,Brown-Hughes,Portátil,160.92,5
2024-12-03,Hudson-Hayes,Móvil,1903.45,1
2025-05-06,Jackson Ltd,Portátil,218.45,5
2025-01-01,Serrano PLC,Móvil,783.12,5
2024-12-08,Gonzalez Group,Móvil,1797.2,2
2024-09-24,Carter PLC,Tablet,624.41,1
2024-07-08,Wood Inc,Accesorio,1849.26,3
2024-08-14,Myers-Mayo,Accesorio,1399.83,3
2024-07-30,Mendoza-Jones,Tablet,365.83,1
2025-05-28,Anderson and Sons,Tablet,1565.36,4
2024-10-04,"Ortega, Moore and Andrews",Accesorio,698.68,1
2024-10-04,Shaw Ltd,Tablet,1913.43,3
2024-11-27,Smith and Sons,Móvil,909.12,4
2024-11-23,Jacobs-Wright,Móvil,1240.09,2
2024-10-11,"Suarez, Stevens and Johnston",Accesorio,261.44,5
2025-03-09,Lucas-Ellison,Accesorio,475.85,1
2024-10-17,"Sparks, Myers and Colon",Accesorio,1445.03,1
2025-04-20,Wright-Yoder,Portátil,192.19,5
2025-03-08,Cruz-Hopkins,Tablet,1565.61,1
2025-02-23,Long Inc,Accesorio,340.27,1
2024-09-08,Hill Ltd,Portátil,1345.98,3
2024-12-26,"Hendricks, Wolfe and Bowen",Móvil,1415.11,4
2024-08-31,Jenkins-Gill,Portátil,1055.0,4
2024-07-27,Jones-Garcia,Accesorio,900.31,1
2025-03-20,Ortiz-Martin,Móvil,56.45,4
2024-08-27,Murray Inc,Portátil,1156.13,3
2025-02-01,"Brady, James and Reese",Tablet,1379.58,4
2025-04-22,Johnson-King,Portátil,1282.93,1
2025-02-27,Murphy Ltd,Tablet,1092.52,3
2024-11-29,Jones-Kelley,Portátil,1690.3,3
2024-09-09,Taylor-Hoover,Móvil,394.41,1
2025-04-17,Roberson PLC,Accesorio,1338.43,3
2024-07-19,Martinez-Figueroa,Accesorio,1798.1,3
2024-08-13,"Gallagher, Byrd and Hernandez",Accesorio,215.48,4
2024-10-22,Klein Ltd,Móvil,322.89,2
2024-12-24,Horton-Copeland,Portátil,1453.49,5
2025-04-06,"Bates, Keller and Garcia",Móvil,1004.0,1
2025-02-20,Williams-Smith,Tablet,1024.38,4
2025-03-22,Mcfarland LLC,Portátil,122.23,1
2025-05-11,Davis Group,Tablet,1586.17,1
2024-06-23,Rogers and Sons,Accesorio,280.46,5
2025-02-16,Walker Inc,Accesorio,1883.18,5
2025-03-31,"Jackson, Jackson and Perry",Móvil,1495.05,2
2024-07-22,Morris-Sims,Portátil,121.91,2
2025-01-27,"Foster, Patterson and Hall",Accesorio,1324.97,4
2024-07-21,Thompson-Morales,Portátil,523.23,2
2024-10-06,Lewis-Robinson,Portátil,385.89,1
2025-02-08,Santos-Wood,Tablet,1650.44,1
2024-07-07,Jenkins PLC,Accesorio,1241.89,5
2024-12-12,Marquez PLC,Portátil,1644.71,1
2024-08-14,Greene Ltd,Portátil,1019.43,5
2025-02-22,"Middleton, Wise and Anderson",Móvil,173.06,2
2024-08-16,"Stewart, York and Olson",Accesorio,707.82,4
2024-10-13,"Barr, Cole and Dixon",Tablet,285.56,5
2025-03-11,"Matthews, Mcneil and Hall",Móvil,677.1,2
2025-01-24,Parker Ltd,Portátil,1206.52,3
2024-11-16,Harvey Inc,Portátil,285.45,2
2024-08-02,Phillips-Hernandez,Accesorio,377.7,3
2024-08-26,Young Ltd,Móvil,905.39,5
2025-01-17,Stevenson-Murphy,Portátil,310.07,5
2024-09-22,"Buchanan, Williams and Conner",Accesorio,1566.44,1
2024-11-11,Christensen-Perez,Accesorio,207.41,1
2025-03-08,Allen-Ryan,Móvil,1855.97,5
2025-05-10,"Mcneil, Solis and Horton",Tablet,861.63,4
2024-09-02,Boyd-White,Móvil,452.01,3
2025-01-29,Kane Inc,Accesorio,853.46,2
2025-05-28,Walters and Sons,Portátil,1212.73,4
2025-05-22,Davis PLC,Portátil,1273.02,3
2024-12-30,Young Inc,Tablet,866.63,5
2024-11-16,Collins-Griffith,Móvil,424.21,5
2024-09-10,Obrien LLC,Portátil,1256.9,5
2024-09-25,Faulkner-Harris,Móvil,955.22,2
2025-04-24,Miller-Kaufman,Tablet,153.48,1
2024-11-05,Ruiz Group,Móvil,1386.23,4
2024-12-14,"Hamilton, Moore and Mckay",Accesorio,393.83,1
2024-12-06,Simmons-Miller,Portátil,1307.48,3
2025-05-10,Larson-Hernandez,Móvil,897.61,3
2025-03-05,James-Torres,Accesorio,134.47,1
2024-09-24,"Obrien, Jones and Taylor",Móvil,358.19,1
2024-12-01,Hendricks Inc,Accesorio,1054.06,1
2024-06-17,"Cross, Brooks and Sullivan",Móvil,1456.74,5
2024-11-12,Waller-Brooks,Tablet,867.18,3
2024-12-09,"Archer, Jones and Dyer",Móvil,1569.0,3
2025-06-11,Cruz PLC,Móvil,241.23,4
2024-08-11,Krueger-Wise,Móvil,782.29,2
2025-03-15,Hicks-Burns,Portátil,968.43,4
2025-02-19,"Brown, Cruz and Coleman",Portátil,1786.45,2
2024-09-11,Johnson-Li,Móvil,1859.38,4
2025-01-29,"Johnson, Wade and Hernandez",Móvil,805.29,2
2025-01-20,"Hernandez, Wright and Lane",Accesorio,1453.65,3
2025-02-10,Smith Inc,Tablet,444.31,2
2025-02-03,Sanders-Willis,Portátil,1399.81,1
2025-05-08,"Kent, Liu and Martin",Tablet,316.18,4
2024-11-16,"Turner, Ponce and Barrett",Accesorio,865.54,3
2024-10-31,Gross-Goodwin,Móvil,1778.5,5
2025-05-17,Rodriguez PLC,Móvil,1589.62,5
2025-03-24,Olsen-Adams,Móvil,1177.34,5
2024-08-28,"Sanders, Parker and Benitez",Móvil,218.62,5
2025-04-07,Davis Ltd,Accesorio,1731.29,2
2024-11-12,Pena-Quinn,Accesorio,1682.13,3
2024-08-14,Lopez-Taylor,Portátil,1473.53,2
2024-12-08,"Fry, Hayes and Olsen",Móvil,688.23,5
2024-08-19,Brady and Sons,Móvil,1789.05,5
2024-09-15,Alexander-Durham,Móvil,1831.82,1
2024-07-22,"Martin, Carter and Gray",Accesorio,1961.36,1
2024-09-22,Johnson-Young,Accesorio,1480.28,5
2024-12-07,Smith LLC,Portátil,880.11,4
2025-03-15,Ortega Inc,Accesorio,1628.95,1
2024-07-18,"Conner, Bennett and Meyer",Accesorio,1015.81,1
2025-05-31,Frederick-Kennedy,Portátil,1401.66,4
2024-10-14,Rogers-Maldonado,Móvil,308.79,3
2024-10-16,Montoya-Everett,Móvil,1312.9,1
2025-02-11,Bishop-Hester,Portátil,985.58,3
2025-04-28,Smith Ltd,Móvil,1421.44,5
2024-11-07,Johnson Inc,Portátil,1954.02,4
2025-04-27,Tapia-Walton,Móvil,1754.69,4
2024-09-11,Montgomery-Hopkins,Móvil,1590.22,3
2024-12-03,Keller-Smith,Accesorio,1422.61,1
2025-02-01,Smith-Ward,Portátil,800.51,3
2024-06-29,"Nguyen, Wallace and Lawson",Portátil,628.35,3
2024-11-06,"Bauer, Bailey and Crosby",Móvil,1586.0,1
2025-05-23,Hatfield-Vincent,Tablet,1484.73,1
2025-05-10,"Cruz, Lawson and Joseph",Tablet,1781.56,1
2025-04-27,"Glover, Moran and Johnson",Accesorio,762.9,5
2024-12-12,Turner Ltd,Portátil,762.86,2
2025-06-12,Jackson-Griffin,Portátil,1143.48,2
2024-07-25,"Fernandez, Sanchez and Jackson",Móvil,1963.44,2
2025-05-24,"Davis, Graham and Baldwin",Portátil,1315.62,5
2024-08-10,Orr-Miranda,Móvil,1518.69,2
2024-09-01,Wade-Lynn,Tablet,737.79,3
2025-02-13,"Taylor, Nichols and Swanson",Accesorio,590.43,1
2024-07-16,"Cook, Walker and Johnston",Tablet,723.19,4
2025-05-17,Schneider Group,Portátil,966.82,5
2025-05-12,"Fitzgerald, James and May",Tablet,931.36,3
2025-01-04,Stokes-Walker,Portátil,417.29,4
2024-07-25,Rodriguez LLC,Portátil,206.33,2
2025-03-11,Garner Inc,Tablet,1918.6,1
2025-01-08,Castaneda Group,Portátil,371.29,1
2025-01-10,Collins PLC,Móvil,1017.84,2
2024-12-26,Whitney-Flores,Portátil,621.68,5
2024-10-24,"Peck, Martinez and Alvarado",Móvil,974.11,4
2025-01-15,Foster PLC,Accesorio,1488.53,1
2025-04-20,Thomas-Hahn,Tablet,418.67,1
2025-04-15,Frazier-Hernandez,Móvil,1678.15,5
2024-09-24,"Ortega, Solis and Warner",Tablet,852.8,3
2025-01-18,Shaw-Barker,Tablet,997.99,5
2024-09-21,"Berry, Welch and Lewis",Accesorio,943.11,5
2024-09-27,Brown-Patrick,Móvil,1801.65,3
2024-08-07,"Clark, Oconnor and Cochran",Móvil,1589.07,2
2025-02-24,Leblanc and Sons,Accesorio,775.21,3
2025-04-22,"Myers, Joyce and Hopkins",Portátil,339.26,3
2025-04-19,Kelley LLC,Accesorio,1914.62,5
2024-11-14,Mooney-Todd,Móvil,1438.03,3
2024-11-03,"Acosta, Campbell and Leblanc",Móvil,1947.75,2
2025-02-24,"Long, Anderson and Goodwin",Móvil,513.92,1
2025-01-11,Horn Ltd,Tablet,1170.32,4
2024-10-02,"Martin, Taylor and Dominguez",Tablet,770.86,2
2024-09-27,Clark Ltd,Portátil,1347.83,3
2024-08-23,"Smith, Barber and Johnston",Móvil,777.18,5
2025-02-16,Bennett Group,Móvil,1090.6,1
2025-02-16,Howe Inc,Portátil,838.9,4
2024-10-21,White-Williams,Móvil,1898.19,3
2025-06-06,"Morgan, Hamilton and Hernandez",Móvil,58.37,5
2025-03-04,Johnson and Sons,Tablet,1312.13,3
2024-11-05,Watts-Blevins,Accesorio,1797.16,5
2025-02-06,Parsons-Esparza,Móvil,1609.17,4
2025-02-13,Strickland Ltd,Tablet,1393.84,4
2024-10-30,"Delgado, Richardson and Wilson",Portátil,321.88,5
2024-07-13,May-Kerr,Portátil,650.76,4
2024-09-03,"Berry, Armstrong and Hill",Móvil,919.65,1
2025-03-12,"White, Washington and Newman",Tablet,157.32,2
2024-11-18,"Martinez, Nguyen and Reeves",Móvil,1573.5,3
2025-04-24,"Lopez, Hess and Smith",Móvil,93.97,5
2025-01-02,"Logan, Moreno and Brown",Accesorio,1370.27,1
2025-04-15,"Reeves, Tyler and Martinez",Accesorio,429.18,3
2025-03-15,"Merritt, White and George",Portátil,1821.47,3
2024-08-17,"West, Edwards and Williams",Accesorio,338.49,4
2025-01-09,"Martin, Hart and York",Tablet,802.92,1
2024-06-25,Hunter LLC,Tablet,722.59,3
2025-06-01,Henderson Ltd,Accesorio,1754.89,1
2024-06-13,Williams-Bautista,Móvil,1469.31,4
2025-05-10,Hopkins-Wallace,Accesorio,1617.19,3
2025-01-10,"Edwards, Bartlett and Shea",Móvil,1621.06,4
2025-01-20,"Clark, Garcia and Weiss",Accesorio,322.16,5
2024-09-07,Thomas and Sons,Portátil,330.1,3
2025-05-29,"Arnold, Vargas and Ramirez",Accesorio,1977.35,5
2025-03-06,Jones-Scott,Tablet,178.93,5
2024-10-30,Ross Inc,Accesorio,222.47,4
2025-05-24,"Coleman, Neal and Herrera",Tablet,858.3,5
2024-07-08,"Adams, Schultz and Brewer",Accesorio,1434.98,2
2025-03-01,"Sandoval, Hoover and Jacobs",Móvil,412.71,4
2024-11-13,Stewart Group,Tablet,1130.04,1
2024-10-29,"Wright, Nelson and Schmidt",Tablet,1677.44,3
2025-02-18,Jones-Bowman,Accesorio,1140.6,4
2024-10-23,Strickland-Thomas,Móvil,102.34,1
2025-04-01,Smith-Bennett,Móvil,562.22,4
2025-06-02,Lynn-Patton,Portátil,1324.94,3
2024-07-28,"Chandler, Parker and Nicholson",Accesorio,399.78,2
2024-12-09,"Bailey, Armstrong and Campbell",Portátil,282.74,3
2024-09-20,Mosley and Sons,Accesorio,1988.95,1
2024-10-07,White-Shaffer,Tablet,1183.08,5
2025-02-16,"Arnold, Macias and Powell",Accesorio,1743.27,4
2025-01-15,Smith-Palmer,Portátil,777.74,5
2024-08-08,Thomas PLC,Portátil,1698.3,2
2025-03-09,Sellers Ltd,Portátil,334.97,4
2025-06-04,"Waters, Gregory and Barnes",Móvil,746.9,1
2024-11-27,Andersen-Lindsey,Tablet,754.27,3
2024-12-13,Cisneros-Meyer,Portátil,615.22,5
2025-03-02,Torres Inc,Portátil,1052.04,2
2025-05-25,Townsend-Bruce,Portátil,1217.59,2
2025-01-31,Blair Inc,Tablet,1751.26,3
2024-08-12,Miller LLC,Tablet,1386.62,3
2025-01-01,Stokes-Smith,Portátil,1092.12,3
2025-05-26,"Romero, Cross and Castillo",Móvil,75.15,5
2024-12-18,"Barron, Wolfe and Sullivan",Tablet,777.38,4
2025-01-24,"Smith, Coleman and Ferguson",Accesorio,713.61,2
2024-10-17,"Guerrero, Knapp and Kidd",Portátil,474.86,5
2025-05-24,"Lynch, Lawson and Oconnell",Móvil,1671.57,5
2025-02-14,"Mckee, Thompson and Richardson",Portátil,863.83,1
2024-07-31,Farley-Henderson,Portátil,1646.75,1
2024-10-29,Booker-Morgan,Accesorio,729.01,3
2025-02-16,"Rosales, Hodge and Roberts",Móvil,1643.23,5
2024-12-06,Lewis-Rojas,Tablet,385.8,3
2025-01-07,Leblanc Ltd,Portátil,1501.7,1
2024-12-18,Walls PLC,Móvil,300.99,2
2025-04-19,Kelly PLC,Móvil,649.49,2
2024-11-28,Gomez-Smith,Móvil,1963.16,4
2025-05-04,Morales Inc,Portátil,201.58,4
2024-07-20,Gonzalez-Rice,Accesorio,132.91,1
2025-05-07,Martinez-Freeman,Portátil,1596.46,5
2024-08-08,"Wright, Ruiz and Brooks",Portátil,964.71,3
2024-10-24,Herrera LLC,Portátil,179.18,1
2024-07-22,Douglas-Gonzales,Portátil,1575.62,5
2024-08-03,"Hamilton, Howard and Harrell",Móvil,1195.83,2
2024-08-24,Mitchell and Sons,Móvil,1357.67,1
2024-11-04,"Rivera, Johnson and Wade",Portátil,333.84,3
2025-05-26,"Bird, Wilson and Burns",Tablet,736.8,5
2024-12-11,"Klein, Nguyen and Duran",Móvil,1034.57,1
2025-05-01,"Barber, Harmon and Petersen",Portátil,1648.19,1
2024-07-31,Sparks and Sons,Móvil,1445.83,3
2024-08-08,"Smith, Cohen and Williams",Móvil,1808.24,5
2025-04-12,Bray-Mclaughlin,Portátil,1948.48,1
2024-11-18,Campbell-Miller,Móvil,1844.93,4
2024-11-16,"Hernandez, Dixon and Wright",Tablet,1411.36,2
2025-03-20,Gamble-Wright,Accesorio,1363.38,1
2025-04-09,Wells Inc,Móvil,1677.75,4
2025-02-24,"Carr, Lopez and Bond",Accesorio,467.83,2
2025-01-29,Perez and Sons,Accesorio,270.05,3
2024-11-06,Mooney-Hickman,Portátil,958.51,5
2024-11-16,"Gonzalez, Lin and James",Móvil,1016.84,3
2024-12-22,"Schultz, Hall and Rogers",Tablet,1136.41,1
2024-12-05,"Simmons, Williams and Rodriguez",Portátil,689.83,1
2024-10-24,Dawson-Wright,Accesorio,603.04,5
2025-05-06,Williams Inc,Tablet,1389.74,4
2025-02-09,Lewis-Kennedy,Móvil,1130.14,3
2025-05-11,Jordan LLC,Accesorio,418.13,1
